Year,City,Sport,Discipline,Athlete,Country Code,Country,Gender,Event,Medal
1960,Squaw Valley,Ice Hockey,Ice Hockey,"OLSON, Weldon Howard",USA,United States,Men,Ice Hockey,Gold
1960,Squaw Valley,Ice Hockey,Ice Hockey,"OWEN, Edwyn",USA,United States,Men,Ice Hockey,Gold
1960,Squaw Valley,Ice Hockey,Ice Hockey,"PAAVOLA, Rodney",USA,United States,Men,Ice Hockey,Gold
1960,Squaw Valley,Ice Hockey,Ice Hockey,"PALMER, Lawrence",USA,United States,Men,Ice Hockey,Gold
1960,Squaw Valley,Ice Hockey,Ice Hockey,"RODENHEISER, Richard Peter",USA,United States,Men,Ice Hockey,Gold
1960,Squaw Valley,Ice Hockey,Ice Hockey,"WILLIAMS, Thomas",USA,United States,Men,Ice Hockey,Gold
1960,Squaw Valley,Ice Hockey,Ice Hockey,"ATTERSLEY, Robert",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"BENOIT, Maurice",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"CONNELLY, James",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"DOUGLAS, Jack",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"ETCHER, Fred",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"FORHAN, Robert",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"HEAD, Donald Charles",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"HURLEY, Harold",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"LAUFMAN, Kenneth",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"MARTIN, Floyd",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"MCKNIGHT, Robert",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"PENNINGTON, Clifford",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"ROPE, Donald",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"ROUSSEAU, Robert",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"SAMOLENKO, George",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"SINDEN, Harry",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,Ice Hockey,"SLY, Darryl Hayward",CAN,Canada,Men,Ice Hockey,Silver
1960,Squaw Valley,Skating,Figure skating,"JACKSON, Donald",CAN,Canada,Men,Individual,Bronze
1960,Squaw Valley,Skating,Figure skating,"JENKINS, David",USA,United States,Men,Individual,Gold
1960,Squaw Valley,Skating,Figure skating,"DIVIN, Karol",TCH,Czechoslovakia,Men,Individual,Silver
1960,Squaw Valley,Skating,Figure skating,"ROLES, Barbara",USA,United States,Women,Individual,Bronze
1960,Squaw Valley,Skating,Figure skating,"HEISS, Carol",USA,United States,Women,Individual,Gold
1960,Squaw Valley,Skating,Figure skating,"DIJKSTRA, Sjoukje",NED,Netherlands,Women,Individual,Silver
1960,Squaw Valley,Skating,Figure skating,"LUDINGTON, Nancy",USA,United States,Women,Pairs,Bronze
1960,Squaw Valley,Skating,Figure skating,"LUDINGTON, Ronald",USA,United States,Men,Pairs,Bronze
1960,Squaw Valley,Skating,Figure skating,"PAUL, Robert",CAN,Canada,Men,Pairs,Gold
1960,Squaw Valley,Skating,Figure skating,"WAGNER, Barbara",CAN,Canada,Women,Pairs,Gold
1960,Squaw Valley,Skating,Figure skating,"BÄUMLER, Hans Jürgen",EUA,United Team of Germany,Men,Pairs,Silver
1960,Squaw Valley,Skating,Figure skating,"KILIUS, Marika",EUA,United Team of Germany,Women,Pairs,Silver
1960,Squaw Valley,Skating,Speed skating,"BÄCKMAN, Kjell",SWE,Sweden,Men,10000M,Bronze
1960,Squaw Valley,Skating,Speed skating,"JOHANNESEN, Knut",NOR,Norway,Men,10000M,Gold
1960,Squaw Valley,Skating,Speed skating,"KOSICHKIN, Viktor",URS,Soviet Union,Men,10000M,Silver
1960,Squaw Valley,Skating,Speed skating,"RYLOVA, Tamara",URS,Soviet Union,Women,1000M,Bronze
1960,Squaw Valley,Skating,Speed skating,"GUSEVA, Klara",URS,Soviet Union,Women,1000M,Gold
1960,Squaw Valley,Skating,Speed skating,"HAASE, Helga",EUA,United Team of Germany,Women,1000M,Silver
1960,Squaw Valley,Skating,Speed skating,"STENIN, Boris",URS,Soviet Union,Men,1500M,Bronze
1960,Squaw Valley,Skating,Speed skating,"AAS, Roald",NOR,Norway,Men,1500M,Gold
1960,Squaw Valley,Skating,Speed skating,"GRISHIN, Yevgeny",URS,Soviet Union,Men,1500M,Gold
1960,Squaw Valley,Skating,Speed skating,"PILEJCZYK, Helena",POL,Poland,Women,1500M,Bronze
1960,Squaw Valley,Skating,Speed skating,"SKOBLIKOVA, Lidiya",URS,Soviet Union,Women,1500M,Gold
1960,Squaw Valley,Skating,Speed skating,"SEROCZYNSKA, Elwira",POL,Poland,Women,1500M,Silver
1960,Squaw Valley,Skating,Speed skating,"HUTTUNEN, Eevi",FIN,Finland,Women,3000M,Bronze
1960,Squaw Valley,Skating,Speed skating,"SKOBLIKOVA, Lidiya",URS,Soviet Union,Women,3000M,Gold
1960,Squaw Valley,Skating,Speed skating,"STENINA, Valentina",URS,Soviet Union,Women,3000M,Silver
1960,Squaw Valley,Skating,Speed skating,"PESMAN, Janis",NED,Netherlands,Men,5000M,Bronze
1960,Squaw Valley,Skating,Speed skating,"KOSICHKIN, Viktor",URS,Soviet Union,Men,5000M,Gold
1960,Squaw Valley,Skating,Speed skating,"JOHANNESEN, Knut",NOR,Norway,Men,5000M,Silver
1960,Squaw Valley,Skating,Speed skating,"GRACH, Rafael",URS,Soviet Union,Men,500M,Bronze
1960,Squaw Valley,Skating,Speed skating,"GRISHIN, Yevgeny",URS,Soviet Union,Men,500M,Gold
1960,Squaw Valley,Skating,Speed skating,"DISNEY, William",USA,United States,Men,500M,Silver
1960,Squaw Valley,Skating,Speed skating,"ASHWORTH, Jeanne",USA,United States,Women,500M,Bronze
1960,Squaw Valley,Skating,Speed skating,"HAASE, Helga",EUA,United Team of Germany,Women,500M,Gold
1960,Squaw Valley,Skating,Speed skating,"DONCHENKO, Natalya",URS,Soviet Union,Women,500M,Silver
1960,Squaw Valley,Skiing,Alpine Skiing,"PÉRILLAT, Guy",FRA,France,Men,Downhill,Bronze
1960,Squaw Valley,Skiing,Alpine Skiing,"VUARNET, Jean",FRA,France,Men,Downhill,Gold
1960,Squaw Valley,Skiing,Alpine Skiing,"LANIG, Hanspeter",EUA,United Team of Germany,Men,Downhill,Silver
1960,Squaw Valley,Skiing,Alpine Skiing,"HECHER, Traudl",AUT,Austria,Women,Downhill,Bronze
1960,Squaw Valley,Skiing,Alpine Skiing,"BIEBL, Heidi",EUA,United Team of Germany,Women,Downhill,Gold
1960,Squaw Valley,Skiing,Alpine Skiing,"PITOU, Penelope",USA,United States,Women,Downhill,Silver
1960,Squaw Valley,Skiing,Alpine Skiing,"HINTERSEER, Ernst",AUT,Austria,Men,Giant Slalom,Bronze
1960,Squaw Valley,Skiing,Alpine Skiing,"STAUB, Roger",SUI,Switzerland,Men,Giant Slalom,Gold
1960,Squaw Valley,Skiing,Alpine Skiing,"STIEGLER, Josef",AUT,Austria,Men,Giant Slalom,Silver
1960,Squaw Valley,Skiing,Alpine Skiing,"MINUZZO CHENAL, Giuliana",ITA,Italy,Women,Giant Slalom,Bronze
1960,Squaw Valley,Skiing,Alpine Skiing,"RUEGG, Yvonne",SUI,Switzerland,Women,Giant Slalom,Gold
1960,Squaw Valley,Skiing,Alpine Skiing,"PITOU, Penelope",USA,United States,Women,Giant Slalom,Silver
1960,Squaw Valley,Skiing,Alpine Skiing,"BOZON, Charles",FRA,France,Men,Slalom,Bronze
1960,Squaw Valley,Skiing,Alpine Skiing,"HINTERSEER, Ernst",AUT,Austria,Men,Slalom,Gold
1960,Squaw Valley,Skiing,Alpine Skiing,"LEITNER, Matthias",AUT,Austria,Men,Slalom,Silver
1960,Squaw Valley,Skiing,Alpine Skiing,"HENNEBERGER, Barbi",EUA,United Team of Germany,Women,Slalom,Bronze
1960,Squaw Valley,Skiing,Alpine Skiing,"HEGGTVEIT, Anne",CAN,Canada,Women,Slalom,Gold
1960,Squaw Valley,Skiing,Alpine Skiing,"SNITE, Betsy",USA,United States,Women,Slalom,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"YEROSHINA, Radya",URS,Soviet Union,Women,10KM,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"GUSAKOVA, Mariya",URS,Soviet Union,Women,10KM,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"BARANOVA, Lyubov",URS,Soviet Union,Women,10KM,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"HAKULINEN, Veikko",FIN,Finland,Men,15KM,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"BRUSVEEN, Haakon",NOR,Norway,Men,15KM,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"JERNBERG, Sixten",SWE,Sweden,Men,15KM,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"ANIKIN, Nikolay",URS,Soviet Union,Men,30KM Mass Start,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"JERNBERG, Sixten",SWE,Sweden,Men,30KM Mass Start,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"RÄMGARD, Rolf",SWE,Sweden,Men,30KM Mass Start,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"PÖYSTI, Toini K.",FIN,Finland,Women,3X5KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"RANTANEN, Siiri",FIN,Finland,Women,3X5KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"RUOPPA, Eeva",FIN,Finland,Women,3X5KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"EDSTRÖM, Sonja",SWE,Sweden,Women,3X5KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"JOHANSSON, Irma",SWE,Sweden,Women,3X5KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"STRANDBERG, Britt",SWE,Sweden,Women,3X5KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"BARANOVA, Lyubov",URS,Soviet Union,Women,3X5KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"GUSAKOVA, Mariya",URS,Soviet Union,Women,3X5KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"YEROSHINA, Radya",URS,Soviet Union,Women,3X5KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"ANIKIN, Nikolay",URS,Soviet Union,Men,4X10KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"KUZNETSOV, Aleksei",URS,Soviet Union,Men,4X10KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"SHELJUKHIN, Anatolii",URS,Soviet Union,Men,4X10KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"VAGANOV, Gennadi",URS,Soviet Union,Men,4X10KM Relay,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"ALATALO, Toimi",FIN,Finland,Men,4X10KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"HAKULINEN, Veikko",FIN,Finland,Men,4X10KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"HUHTALA, Väinö Veikko Sakari",FIN,Finland,Men,4X10KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"MÄNTYRANTA, Eero",FIN,Finland,Men,4X10KM Relay,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"BRENDEN, Hallgeir",NOR,Norway,Men,4X10KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"BRUSVEEN, Haakon",NOR,Norway,Men,4X10KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"GRÖNNINGEN, Harald",NOR,Norway,Men,4X10KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"ÖSTBY, Einar",NOR,Norway,Men,4X10KM Relay,Silver
1960,Squaw Valley,Skiing,Cross Country Skiing,"RÄMGARD, Rolf",SWE,Sweden,Men,50KM,Bronze
1960,Squaw Valley,Skiing,Cross Country Skiing,"HÄMÄLÄINEN, Kalevi",FIN,Finland,Men,50KM,Gold
1960,Squaw Valley,Skiing,Cross Country Skiing,"HAKULINEN, Veikko",FIN,Finland,Men,50KM,Silver
1960,Squaw Valley,Skiing,Nordic Combined,"GUSAKOV, Nikolay",URS,Soviet Union,Men,Individual,Bronze
1960,Squaw Valley,Skiing,Nordic Combined,"THOMA, Georg",EUA,United Team of Germany,Men,Individual,Gold
1960,Squaw Valley,Skiing,Nordic Combined,"KNUTSEN, Tormod",NOR,Norway,Men,Individual,Silver
1960,Squaw Valley,Skiing,Ski Jumping,"LEODOLTER, Otto",AUT,Austria,Men,K90 Individual (70M),Bronze
1960,Squaw Valley,Skiing,Ski Jumping,"RECKNAGEL, Helmut",EUA,United Team of Germany,Men,K90 Individual (70M),Gold
1960,Squaw Valley,Skiing,Ski Jumping,"HALONEN, Niilo",FIN,Finland,Men,K90 Individual (70M),Silver
1964,Innsbruck,Biathlon,Biathlon,"JORDET, Olav",NOR,Norway,Men,20KM,Bronze
1964,Innsbruck,Biathlon,Biathlon,"MELANIN, Vladimir",URS,Soviet Union,Men,20KM,Gold
1964,Innsbruck,Biathlon,Biathlon,"PRIVALOV, Aleksandr",URS,Soviet Union,Men,20KM,Silver
1964,Innsbruck,Bobsleigh,Bobsleigh,"MONTI, Eugenio",ITA,Italy,Men,Four-Man,Bronze
1964,Innsbruck,Bobsleigh,Bobsleigh,"RIGONI, Benito",ITA,Italy,Men,Four-Man,Bronze
1964,Innsbruck,Bobsleigh,Bobsleigh,"SIORPAES, Gildo",ITA,Italy,Men,Four-Man,Bronze
1964,Innsbruck,Bobsleigh,Bobsleigh,"SIORPAES, Sergio",ITA,Italy,Men,Four-Man,Bronze
1964,Innsbruck,Bobsleigh,Bobsleigh,"ANAKIN, Douglas",CAN,Canada,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,Bobsleigh,"EMERY, John",CAN,Canada,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,Bobsleigh,"EMERY, Victor",CAN,Canada,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,Bobsleigh,"KIRBY, Peter",CAN,Canada,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,Bobsleigh,"DURNTHALER, Reinhold",AUT,Austria,Men,Four-Man,Silver
1964,Innsbruck,Bobsleigh,Bobsleigh,"KOXEDER, Adolf",AUT,Austria,Men,Four-Man,Silver
1964,Innsbruck,Bobsleigh,Bobsleigh,"NAIRZ, Josef",AUT,Austria,Men,Four-Man,Silver
1964,Innsbruck,Bobsleigh,Bobsleigh,"THALER, Erwin",AUT,Austria,Men,Four-Man,Silver
1964,Innsbruck,Bobsleigh,Bobsleigh,"MONTI, Eugenio",ITA,Italy,Men,Two-Man,Bronze
1964,Innsbruck,Bobsleigh,Bobsleigh,"SIORPAES, Sergio",ITA,Italy,Men,Two-Man,Bronze
1964,Innsbruck,Bobsleigh,Bobsleigh,"DIXON, Robin Thomas",GBR,United Kingdom,Men,Two-Man,Gold
1964,Innsbruck,Bobsleigh,Bobsleigh,"NASH, Antony James",GBR,United Kingdom,Men,Two-Man,Gold
1964,Innsbruck,Bobsleigh,Bobsleigh,"BONAGURA, Romano",ITA,Italy,Men,Two-Man,Silver
1964,Innsbruck,Bobsleigh,Bobsleigh,"ZARDINI, Sergio",ITA,Italy,Men,Two-Man,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"BUBNIK, Vlastimil",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"CERNY, Josef",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"DOLANA, Jiri",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"DZURILLA, Vladimir",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"GOLONKA, Josef",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"GREGOR, Frantisek",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"HOLIK, Jiri",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"JIRIK, Jaroslav",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"KLAPAC, Jan",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"NADRCHAL, Vladimir",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"POTSCH, Rudolf",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"PRYL, Stanislav",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"SMID, Ladislav",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"SVENTEK, Stanislav",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"TIKAL, Frantisek",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"VLACH, Miroslav",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"WALTER, Jaroslav",TCH,Czechoslovakia,Men,Ice Hockey,Bronze
1964,Innsbruck,Ice Hockey,Ice Hockey,"ALEKSANDROV, Veniamin",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"ALMETOV, Aleksandr",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"DAVIDOV, Vitali",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"FIRSOV, Anatoli",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"IVANOV, Eduard",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"KONOVALENKO, Viktor",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"KOUSKINE, Viktor",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"LOKTEV, Konstantin",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"MAYOROV, Boris",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"MAYOROV, Evgeni",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"PETUKHOV, Stanislav",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"RAGULIN, Aleksandr",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"STARSHINOV, Viacheslav",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"VOLKOV, Leonid",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"YAKUSHEV, Viktor",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"ZAITZEV, Boris",URS,Soviet Union,Men,Ice Hockey,Gold
1964,Innsbruck,Ice Hockey,Ice Hockey,"ANDERSSON, Anders",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"BLOME, Gert",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"HÄGGROTH, Lennart",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"JOHANSSON, Lennart",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"JOHANSSON, Nils",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"JOHANSSON-TUMBA, Sven Olof",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"LUNDVALL, Lars Erik",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"MÄÄTÄÄ, Eilert",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"MILD, Hans",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"NILSSON, Nils Erik",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"NORDLANDER, Bert-Ola",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"ÖBERG, Carl-Göran",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"ÖHRLUND, Uno",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"PETTERSSON, Ronald Erik",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"STERNER, Ulf",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"STOLTZ, Roland",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Ice Hockey,Ice Hockey,"SVENSSON, Kjell",SWE,Sweden,Men,Ice Hockey,Silver
1964,Innsbruck,Luge,Luge,"AUSSENDORFER, Walter",ITA,Italy,Men,Doubles,Bronze
1964,Innsbruck,Luge,Luge,"MAIR, Sigisfredo",ITA,Italy,Men,Doubles,Bronze
1964,Innsbruck,Luge,Luge,"FEISTMANTL, Josef",AUT,Austria,Men,Doubles,Gold
1964,Innsbruck,Luge,Luge,"STENGL, Manfred",AUT,Austria,Men,Doubles,Gold
1964,Innsbruck,Luge,Luge,"SENN, Reinhold",AUT,Austria,Men,Doubles,Silver
1964,Innsbruck,Luge,Luge,"THALER, Helmut",AUT,Austria,Men,Doubles,Silver
1964,Innsbruck,Luge,Luge,"PLENK, Hans",EUA,United Team of Germany,Men,Singles,Bronze
1964,Innsbruck,Luge,Luge,"KÖHLER, Thomas",EUA,United Team of Germany,Men,Singles,Gold
1964,Innsbruck,Luge,Luge,"BONSACK, Klaus",EUA,United Team of Germany,Men,Singles,Silver
1964,Innsbruck,Luge,Luge,"THURNER, Helene",AUT,Austria,Women,Singles,Bronze
1964,Innsbruck,Luge,Luge,"ENDERLEIN, Ortrun",EUA,United Team of Germany,Women,Singles,Gold
1964,Innsbruck,Luge,Luge,"GEISLER, Ilse",EUA,United Team of Germany,Women,Singles,Silver
1964,Innsbruck,Skating,Figure skating,"ALLEN, Scott",USA,United States,Men,Individual,Bronze
1964,Innsbruck,Skating,Figure skating,"SCHNELLDORFER, Manfred",EUA,United Team of Germany,Men,Individual,Gold
1964,Innsbruck,Skating,Figure skating,"CALMAT, Alain",FRA,France,Men,Individual,Silver
1964,Innsbruck,Skating,Figure skating,"BURKA, Petra",CAN,Canada,Women,Individual,Bronze
1964,Innsbruck,Skating,Figure skating,"DIJKSTRA, Sjoukje",NED,Netherlands,Women,Individual,Gold
1964,Innsbruck,Skating,Figure skating,"HEITZER, Regine",AUT,Austria,Women,Individual,Silver
1964,Innsbruck,Skating,Figure skating,"REVELL, Guy",CAN,Canada,Men,Pairs,Silver
1964,Innsbruck,Skating,Figure skating,"WILKES, Debbi",CAN,Canada,Women,Pairs,Silver
1964,Innsbruck,Skating,Figure skating,"BELOUSOVA, Lyudmila",URS,Soviet Union,Women,Pairs,Gold
1964,Innsbruck,Skating,Figure skating,"PROTOPOPOV, Oleg",URS,Soviet Union,Men,Pairs,Gold
1964,Innsbruck,Skating,Figure skating,"JOSEPH, Ronald",USA,United States,Women,Pairs,Bronze
1964,Innsbruck,Skating,Figure skating,"JOSEPH, Vivian",USA,United States,Men,Pairs,Bronze
1964,Innsbruck,Skating,Figure skating,"BÄUMLER, Hans Jürgen",EUA,United Team of Germany,Men,Pairs,Silver
1964,Innsbruck,Skating,Figure skating,"KILIUS, Marika",EUA,United Team of Germany,Women,Pairs,Silver
1964,Innsbruck,Skating,Speed skating,"JOHANNESEN, Knut",NOR,Norway,Men,10000M,Bronze
1964,Innsbruck,Skating,Speed skating,"NILSSON, Jonny",SWE,Sweden,Men,10000M,Gold
1964,Innsbruck,Skating,Speed skating,"MAIER, Fred Anton",NOR,Norway,Men,10000M,Silver
1964,Innsbruck,Skating,Speed skating,"MUSTONEN, Kaija",FIN,Finland,Women,1000M,Bronze
1964,Innsbruck,Skating,Speed skating,"SKOBLIKOVA, Lidiya",URS,Soviet Union,Women,1000M,Gold
1964,Innsbruck,Skating,Speed skating,"YEGOROVA, Irina",URS,Soviet Union,Women,1000M,Silver
1964,Innsbruck,Skating,Speed skating,"HAUGEN, Villy",NOR,Norway,Men,1500M,Bronze
1964,Innsbruck,Skating,Speed skating,"ANTSON, Ants",URS,Soviet Union,Men,1500M,Gold
1964,Innsbruck,Skating,Speed skating,"VERKERK, Cornelis",NED,Netherlands,Men,1500M,Silver
1964,Innsbruck,Skating,Speed skating,"KOLOKOLTSEVA, Berta",URS,Soviet Union,Women,1500M,Bronze
1964,Innsbruck,Skating,Speed skating,"SKOBLIKOVA, Lidiya",URS,Soviet Union,Women,1500M,Gold
1964,Innsbruck,Skating,Speed skating,"MUSTONEN, Kaija",FIN,Finland,Women,1500M,Silver
1964,Innsbruck,Skating,Speed skating,"SKOBLIKOVA, Lidiya",URS,Soviet Union,Women,3000M,Gold
1964,Innsbruck,Skating,Speed skating,"HAN, Pil Hwa",PRK,"Korea, North",Women,3000M,Silver
1964,Innsbruck,Skating,Speed skating,"STENINA, Valentina",URS,Soviet Union,Women,3000M,Silver
1964,Innsbruck,Skating,Speed skating,"MAIER, Fred Anton",NOR,Norway,Men,5000M,Bronze
1964,Innsbruck,Skating,Speed skating,"JOHANNESEN, Knut",NOR,Norway,Men,5000M,Gold
1964,Innsbruck,Skating,Speed skating,"MOE, Per Ivar",NOR,Norway,Men,5000M,Silver
1964,Innsbruck,Skating,Speed skating,"MCDERMOTT, Richard",USA,United States,Men,500M,Gold
1964,Innsbruck,Skating,Speed skating,"GJESTVANG, Alv",NOR,Norway,Men,500M,Silver
